评论ID	品牌	结果情感	评论内容	评论日期
19110038193	简爱酸奶	正面	终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的包装很好，质量非常棒，宝贝完全符合卖家的描述，可以放心购买?感谢?急了，我彻底急了。当我看到其他人的好评，我感同身受，就好像那些事情真的发生了一样，此时此刻我真的破防了，我怎么可以不给好评！！真的推荐啊，快递速度特别的快，爱了爱了款式很大方，质量非常好，价钱也很合理	2023-05-14
19110024144	简爱酸奶	正面	好喝	2023-05-14
19110019816	简爱酸奶	正面	孩子很喜欢喝	2023-05-14
19110013887	简爱酸奶	正面	小朋友一直很喜欢喝这个	2023-05-14
19110006237	简爱酸奶	正面	挺好的，味道不错，孩子也喜欢，而且冷藏发货非常快。	2023-05-14
19110001408	简爱酸奶	正面	挺好喝的，孩子也很喜欢。冷藏送货非常快，很好。	2023-05-14
19109998059	简爱酸奶	正面	方便快捷实惠	2023-05-14
19109997654	简爱酸奶	正面	买过很多次了，家里人很喜欢，虽然有点小贵，用的是顺丰的冷链运输，包装里还有冰袋，质量还是能有保障的，线下不好买，可能因为小贵	2023-05-14
19110001725	简爱酸奶	正面	买过很多次了，家里人很喜欢，虽然有点小贵，用的是顺丰的冷链运输，包装里还有冰袋，质量还是能有保障的，线下不好买，可能因为小贵	2023-05-14
19109987249	简爱酸奶	负面	日期不够好 收到已经过了一个多星期了，一天一袋喝不完就要过期了	2023-05-14
19109981343	简爱酸奶	正面	人气很高的无糖酸奶，价挺高。味好。哈哈哈！	2023-05-14
19109981097	简爱酸奶	正面	没有额外添加的酸奶，尤其是不能给孩子喝带好多糖的奶，很健康，味道也很纯，尤其是对于我家不喝奶粉的小宝宝这款酸奶太适合了！	2023-05-14
19109980049	简爱酸奶	正面	没有额外添加的酸奶，尤其是不能给孩子喝带好多糖的奶，很健康，味道也很纯，尤其是对于我家不喝奶粉的小宝宝这款酸奶太适合了！	2023-05-14
19109974983	简爱酸奶	正面	超值，就是这个原味酸奶，真的酸，哈哈哈。	2023-05-14
19109966961	简爱酸奶	正面	宝宝很喜欢，多来点活动我多囤	2023-05-14
19109957546	简爱酸奶	正面	质量不错，正品推荐。。？	2023-05-14
19109943138	简爱酸奶	正面	满意的一次购物。	2023-05-14
19109941310	简爱酸奶	正面	小孩子都爱喝的，一直都有回购	2023-05-14
19109934628	简爱酸奶	正面	很好喝这个酸奶，这次价格有点高	2023-05-14
19109921905	简爱酸奶	正面	现在是孕期，需要控糖，所以就一直买简爱的酸奶，0糖，还没有添加剂，味道也好吃，搭配蓝莓?更好吃，自己购买了很多次，这个有活动就买了3盒，一天一个，保质期也新鲜。会一直回购的。	2023-05-14
19109911119	简爱酸奶	正面	宝 宝 一 直 喝 的 这 款 酸 奶 ，配 料 表 干 净 ，无 糖 配 方 ，很 适 合 宝 宝 喝 。一 直 回 购 。	2023-05-14
19109919259	简爱酸奶	正面	味道不错，宝宝爱喝！	2023-05-14
19109910051	简爱酸奶	负面	当时买的时候是看赠品有蓝莓买的，平时买的时候都是这个价格甚是更便宜的价格买最少12袋加两个盒装的，这次看赠品不一样买的，结果只有酸奶没有赠品，客服也没个说法，太垃圾了，我买了三年酸**一次，而且包装简陋的，什么冷链的，完全不存在，一个塑料袋，两个纸盒子就来了	2023-05-14
19109903718	简爱酸奶	正面	味道很好，超级喜欢	2023-05-14
19109891812	简爱酸奶	正面	妈妈很喜欢，无糖，味道微酸，浓浓奶香，是妈妈喜欢的味道，每天一盒，肠胃更健康了。盒内小勺子无比精致，超可爱!??????无限回购!	2023-05-14
19109883037	简爱酸奶	正面	孩子从小就喝的牌子，值得信赖	2023-05-14
19109852740	简爱酸奶	正面	终于收到货了，非常非常喜欢，做工精致漂亮，已经被很多人夸了，真的太开心了，已经是他家的忠实粉丝了，以后还会继续买买买的	2023-05-14
19109852240	简爱酸奶	正面	京东物流的速度发货挺快的，走的冷链第二天就送到了，包装也挺好的，没有破损，箱子也是挺凉快的。买来给娃吃，还是 挺好的，配料表也挺简单	2023-05-14
19109846101	简爱酸奶	正面	京东物流的速度发货挺快的，走的冷链第二天就送到了，包装也挺好的，没有破损，箱子也是挺凉快的。买来给娃吃，还是比较适合的，配料表比较简单，日期也挺新鲜。	2023-05-14
19109830980	简爱酸奶	正面	我想咨询一下哦监控卡饿了好吃好吃好吃	2023-05-14
19109834758	简爱酸奶	正面	简爱的忠实用户了吧，希望一直喝得起！简爱的忠实用户了吧，希望一直喝得起！简爱的忠实用户了吧，希望一直喝得起！简爱的忠实用户了吧，希望一直喝得起！	2023-05-14
19109834757	简爱酸奶	正面	简爱的忠实用户了吧，希望一直喝得起！	2023-05-14
19109834756	简爱酸奶	正面	简爱的忠实用户了吧，希望一直喝得起！简爱的忠实用户了吧，希望一直喝得起！简爱的忠实用户了吧，希望一直喝得起！简爱的忠实用户了吧，希望一直喝得起！	2023-05-14
19109819705	简爱酸奶	正面	简爱酸奶买过很多次，宝宝挺喜欢，一直给他喝的是零糖的，对牙齿好点，配方简单，比较健康，不错不错不错，比较信赖的品牌，希望一直做良心酸奶，推荐给宝宝喝。	2023-05-14
19109810729	简爱酸奶	正面	买一年多了，补钙、补维生素。味道好，会持续购买。冷链运输保温效果很好。	2023-05-14
19109792000	简爱酸奶	正面	非常好的酸奶，一直在回购??	2023-05-14
19109785911	简爱酸奶	正面	口感不错 可以尝试一下自制米布丁	2023-05-14
19109729801	简爱酸奶	正面	无数次的回购了。大人小孩都喜欢。大品牌 值得信赖。	2023-05-14
19109715660	简爱酸奶	正面	经常回购的酸奶，内容丰富，干活满满，京东快递速度很快，门到门服务也非常方便，动动手指就解决购物问题，不用跑超市注意防护问题，推荐购买。	2023-05-14
19109707956	简爱酸奶	正面	蛮不错的、一直给娃喝这个牌子的酸奶补钙，冷链运输非常nice	2023-05-14
19109701201	简爱酸奶	正面	种草宝宝可以喝的酸奶，自己尝了尝有点酸，没有甜味，宝宝十一个月第一次喝可以接受，还不错，推荐，就是一次不敢买太多，保质期短不过也有好处说明没有添加剂	2023-05-14
19109665303	简爱酸奶	正面	气泡味牛奶，牛奶味没变。	2023-05-14
19109656070	简爱酸奶	正面	简爱零添加酸奶质量好，营养价值高，是减脂首选，我一直在回购，京东服务好，发货迅速，快递小哥热情周到。	2023-05-14
19109651303	简爱酸奶	正面	"简笔的这个原味0蔗糖酸奶，只有酸味和奶味，是真的没点甜味，刚喝的时候确实有点不适应，喝习惯了，感觉喝那些高糖的喝不下去了，哈哈?
毕竟喝这个图得就是纯粹的酸奶，而不是一味的追求口感"	2023-05-14
19109652859	简爱酸奶	正面	简爱零添加酸奶是我的最爱，一直在京东回购，这款酸奶无任何添加非常健康，是减脂首选。京东的服务好，发货很迅速，快递小哥热情周到。	2023-05-14
19109647430	简爱酸奶	正面	非常好喝，老顾客了，还会继续回购，其他味道也喜欢！非常好的酸奶！	2023-05-14
19109635123	简爱酸奶	正面	配送速度很快，快递员服务态度很好！上午下单下午就可以收到，真的好不错！！！！！！值得推荐！！！！	2023-05-14
19109619935	简爱酸奶	正面	已经买过好多回了，家人们都爱喝这款酸奶，也物流给力。	2023-05-14
19109620499	简爱酸奶	正面	好喝好喝很喜欢喝这个奶，希望发货更快就更好了	2023-05-14
19109617047	简爱酸奶	正面	一直喝的这个奶，一如既往的喜欢	2023-05-14
19109597689	简爱酸奶	正面	第一次给儿子买这个酸奶，大桶很实惠，儿子很爱喝，还会再买	2023-05-14
19109588973	简爱酸奶	正面	宝宝的酸奶，京东物流没得说，是真快！??&hellip;&hellip;&hellip;&hellip;??&hellip;&hellip;&hellip;&hellip;??&hellip;&hellip;&hellip;&hellip;??&hellip;&hellip;&hellip;&hellip;??&hellip;&hellip;&hellip;&hellip;??&hellip;&hellip;&hellip;&hellip;??	2023-05-14
19109579131	简爱酸奶	正面	包装非常到位，冰袋泡沫箱顺丰快递送货上门，称赞	2023-05-14
19109567016	简爱酸奶	正面	宝宝很喜欢吃，下午出去玩的时候就带一袋	2023-05-14
19109562482	简爱酸奶	正面	好吃，喜欢，下次还买这款	2023-05-14
19109569737	简爱酸奶	正面	好吃，喜欢，下次还买这款	2023-05-14
19109562903	简爱酸奶	正面	好吃，喜欢，下次还买这款	2023-05-14
19109564099	简爱酸奶	正面	好吃，喜欢，下次还买这款	2023-05-14
19109571228	简爱酸奶	正面	喜欢，好吃，下次还买这款	2023-05-14
19109569219	简爱酸奶	正面	喜欢，好吃，下次还买这款	2023-05-14
19109567629	简爱酸奶	正面	喜欢，好吃，下次还买这款	2023-05-14
19109565655	简爱酸奶	正面	喜欢，好吃，下次还买	2023-05-14
19109560668	简爱酸奶	正面	孩子非常喜欢，会继续购买	2023-05-14
19109557582	简爱酸奶	正面	很好	2023-05-14
19109557515	简爱酸奶	负面	发的都是临期产品！太可怕了，这是给小朋友吃的东西。最基本的道德呢？！	2023-05-14
19109549747	简爱酸奶	正面	很好喝，喜欢，下次还会买的	2023-05-14
19109536653	简爱酸奶	正面	简爱酸奶口感很舒服！物流超快！	2023-05-14
19109546142	简爱酸奶	正面	孩子一直喝这个酸奶，多次回购了	2023-05-14
19109537495	简爱酸奶	正面	孩子一直喝这个酸奶，多次回购了	2023-05-14
19109542218	简爱酸奶	正面	简爱酸奶口感很好，物流特快！	2023-05-14
19109541883	简爱酸奶	正面	简爱酸奶口感超级棒，物流很快！	2023-05-14
19109519648	简爱酸奶	正面	简爱酸奶口感超级好，物流很快！	2023-05-14
19109514100	简爱酸奶	正面	早上收到，到晚上下班拿回家，冰袋还是冰的，顺丰冷链配送棒棒哒！配料表干净，好吃又健康，价格优惠就更好?。	2023-05-14
19109501920	简爱酸奶	正面	很好喝 买了很多次了 很喜欢	2023-05-14
19109492107	简爱酸奶	正面	物流很快，物品完好无损，用起来很舒服，喜欢?	2023-05-14
19109492400	简爱酸奶	正面	产品质量安全，健康美味。	2023-05-14
19109495055	简爱酸奶	正面	孩子非常喜欢喝这个，会继续购买	2023-05-14
19109491813	简爱酸奶	正面	酸奶收到了，配料表特别干净，日期新鲜，京东配送速度很快，送货上门太方便了，价格也比超市便宜，宝宝特别喜欢喝，十分满意，太好喝了。	2023-05-14
19109468377	简爱酸奶	正面	买了一年多了，一直都是这个品牌，老爸喜欢！	2023-05-14
19109474895	简爱酸奶	正面	宝宝对纯牛奶有点过敏，所以一直喝的就是这个简爱的酸奶。	2023-05-14
19109470302	简爱酸奶	正面	这款酸奶非常好喝，买了很多很多次了，家人评价很好，主要是没有蔗糖，不会带来额外的糖摄入负担！京东物流也很快，送到家才一天，还会再买！	2023-05-14
19109467513	简爱酸奶	负面	好像也没什么意思。好了才会觉得这世界	2023-05-14
19109452647	简爱酸奶	正面	父爱配方系列中儿子最喜欢的一种口味，确实好喝，我自己也喜欢喝，冷链配送到家，非常满意！	2023-05-14
19109441161	简爱酸奶	正面	好喝，无限回购的酸奶，宝宝喝也放心	2023-05-14
19109448081	简爱酸奶	正面	适合小孩子，宝宝喜欢喝	2023-05-14
19109448405	简爱酸奶	正面	"我家是简爱的超级粉丝，已经喝了很多年了，这是日常存储。
孩子喝裸酸奶，我喝0糖。
添加的少，成分表明了，喝得放心。"	2023-05-14
19109432108	简爱酸奶	正面	东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！	2023-05-14
19109398074	简爱酸奶	正面	不错的，我女儿最喜欢喝的奶，一次可以喝好几包，值得推荐	2023-05-14
19109266132	简爱酸奶	正面	酸奶非常棒，宝宝爱喝～准备多买点	2023-05-14
19109217938	简爱酸奶	正面	很好的购买平台，质量不错，特别是有品牌的，值得信赖	2023-05-14
19109216515	简爱酸奶	正面	吃的放心才是安心，味道不错	2023-05-14
19109211651	简爱酸奶	正面	?商品收到了，包装得很好，物流非常快，客服态度很积极，有问题及时解答！总体来说非常满意！?是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.?看起来还不错，包装的很仔细，价格也非常公道，还会继续买买买！?正品，买的放心，价钱也公道，满意！	2023-05-14
19109205275	简爱酸奶	正面	物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来东西很满意哦，美观时尚大气，客服超级有耐心，服务细致贴心，大品牌就是不一样简直太好用了，只能用完美来形容！强烈推荐！好产品、好品质、好服务，宝贝确实值这个价钱，在这给商家点个赞?	2023-05-14
19109205247	简爱酸奶	正面	便宜又实惠，买了好多，宝贝一如既往的好?，性价比非常高，大品牌值得信赖??是正品，跟商店里买的是一样的，在这网购方便快捷，品质放心，还会光顾！.^?^.宝贝收到了，太惊喜了，质量非常好，性价比很高，真是出乎我的意料！	2023-05-14
19109208443	简爱酸奶	正面	是正品，而且价格不贵，用着也很大气，一直在用，很好??真的好喜欢，客服态度也挺好的，值！以后有需要还会来买东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！东西已经收到！手感不错！用料扎实！质量很好！平常用基本没有问题！	2023-05-14
